price,address,beds,baths,sq_feet,type,urls,lat,lon,description
225000,"909 W White St, Champaign, IL 61821",2.0,2.0,1590.0, House for sale,https://www.zillow.com/homedetails/909-W-White-St-Champaign-IL-61821/3224059_zpid/,40.11411666870117,-88.25890350341797,"'SOLD AT LIST......Beautiful, move in ready ranch home on brick street with charming street lights in established neighborhood.  Gorgeous hardwood flooring, home is flooded with natural sunlight, updated kitchen & bathrooms.  Finished basement, relaxing 3 seasons room, fenced back yard and 2 car garage.'"
849000,"1803 Cobblefield Ct, Champaign, IL 61822",4.0,5.0,4010.0, House for sale,https://www.zillow.com/homedetails/1803-Cobblefield-Ct-Champaign-IL-61822/3197895_zpid/,40.095821380615234,-88.30685424804688,"'Nothing was spared when designing and building this stunning custom home that sits on .57 acres on the 17th hole of Lincolnshire Fields Golf Course.  This floorplan, with approx. 5,370 finished sq.ft. and five bedrooms, lends itself to every day living and/or entertaining and is filled with character and comfort throughout.  Natural light floods the great room highlighting the gorgeous hardwood floors flowing seamlessly into the eat-in kitchen filled with all the amenities; soft maple cabinetry, granite, walk-in pantry.  The first-floor master suite boasts a vaulted ceiling and access to the covered porch.  Formal dining room, 2 offices, large laundry room and mudroom complete the main level.  Three generous sized bedroom suites complete the upper level.  Take advantage of the additional living space in the basement featuring a huge family room with kitchenette, full bath, and 5th bedroom.  Retreat to your own paradise to the covered porch flowing onto the oversized patio with a firepit offering endless views.'"
119900,"408 N Prairie St #8, Champaign, IL 61820",1.0,1.0,703.0, Condo for sale,https://www.zillow.com/homedetails/408-N-Prairie-St-8-Champaign-IL-61820/2076678171_zpid/,40.11930465698242,-88.24848937988281,"""Don't miss this stunning, completely renovated historical home conveniently located near your favorite downtown Champaign parks, restaurants, and shops! As you enter the large living  space, you'll be drawn to the refinished hardwood floors that flow through the home, the custom electric fireplace statement wall, and the stylish new lighting. The kitchen features new custom  white cabinets with glass lit shelves framing the stainless steel appliances, quartz countertops and farmhouse sink. The completely remodeled bathroom flows seamlessly into the master bedroom with more custom white cabinets and glass lit shelves. Your private balcony has new electrical outlets allowing you to string some beautiful lights and enjoy the sights and sounds of downtown Champaign. Tired of window AC units? This home has a brand new split unit to provide air conditioning and heat. It's even linked to the master bedroom where you have additional controls. The unit has all new electrical and plumbing, bringing it all to code and  providing you all the convenience and safety. A back entrance to the unit leads you easily to the detached, fully powered garage, and into the building basement. The basement is where you  will find your clean, freshly painted, private storage unit as well as numerous washers and dryers. You don't want to miss this unique opportunity to move right into a piece of Champaign history."""
77000,"410 N State St APT 14, Champaign, IL 61820",1.0,1.0,657.0, Condo for sale,https://www.zillow.com/homedetails/410-N-State-St-APT-14-Champaign-IL-61820/2146120497_zpid/,40.119415283203125,-88.24665069580078,"'Convenient and affordable downtown living! Top floor co-op with 9 foot ceilings, hardwood floors, crown molding and fresh neutral paint. Bonus sun room off of living room can be used for dining or office. Bedroom has large closet and built-in drawers & shelving for optimal storage. Updated bathroom with tile floors and shower surround. Private 18X14 storage unit in basement. Monthly condo fees cover commons maintenance, snow removal, heat, water, trash, exterior maintenance and insurance. Pet friendly building!'"
289900,"1604 Bluegrass Ln, Champaign, IL 61822",4.0,3.0,2136.0, Under Contract,https://www.zillow.com/homedetails/1604-Bluegrass-Ln-Champaign-IL-61822/2075430530_zpid/,40.13162612915039,-88.308837890625,"'Welcome to ""The Ptarmigan 1.5 Story"", a stunning new construction home in the Boulder Ridge subdivision! This open concept offers vaulted ceilings and hardwood flooring in the main living areas, allowing natural sunlight to bounce throughout. The kitchen includes an eat-at island with sink, stainless steel appliances, granite countertops, and pantry. Dining area with sliding glass doors walks out to the concrete patio overlooking the wellness trail. Desired first-floor master bedroom with dual walk-in closets, and the master bathroom featuring a double sink vanity, linen closet and separate shower. The second floor includes 3 spacious bedrooms and a full bathroom also with dual sink vanity. Mud/laundry room adjacent to the 2-car garage and includes a bench & lockers. The basement is full unfinished and plumbed for future bathroom. Yard will be sodded, brick edging, tree, plantings and mulch.  Conveniently located next to I-72, Sunset Ridge Park and Parkland College. Call today to preview this new home, and make your move to Boulder Ridge!  CURRENT PHOTO GALLERY OF A SIMILAR HOME THAT HAS SOLD.'"
115000,"707 W Columbia Ave, Champaign, IL 61820",2.0,1.0,908.0, Under Contract,https://www.zillow.com/homedetails/707-W-Columbia-Ave-Champaign-IL-61820/3224407_zpid/,40.12087631225586,-88.25386810302734,"""Great Starter Home or Investment Property. Arched Doorways, Cozy Wood Burning Fireplace and Hardwood Floors Throughout. Walking distance to Downtown Champaign and City Parks. Updated Windows, Siding, Furnace and Roof in 2005.  Fenced in Spacious Backyard with Large Vegetable Garden, Playhouse with built in Shed below, Large Deck great for Entertaining. Dry Full Basement.  Close to University of Illinois, Restaurants and Shopping. Home has been Pre-Inspected.  Don't miss Virtual Tour with Floorplan!"""
244000,"912 W Union St, Champaign, IL 61821",3.0,3.0,2404.0, Under Contract,https://www.zillow.com/homedetails/912-W-Union-St-Champaign-IL-61821/3224068_zpid/,40.113773345947266,-88.25910186767578,"'This updated & expanded 2-story combines a desirable central location on a quiet 2-block street with plenty of space for entertaining, along with a spectacular remodeled & expanded kitchen. It also offers a rare daylight walk-out basement with additional finished space. The traditional layout flanks the foyer with a formal dining room on one side and formal living room with fireplace on the other. Both rooms feature south-facing bay windows. The fully remodeled & redesigned kitchen features a staggering volume of solid hickory cabinets, granite counters & ceramic tile floor & upscale appliances. The kitchen is open to the large family room--a configuration the current owners designed to allow for buffet food service to huge family gatherings. The 2nd floor featuers a huge master suite with separate jetted tub & shower & huge walk-in closet. The two other upstairs bedrooms offer generous sizes. The house features a rare finished daylight walk-out basement. See 3D virtual tour!'"
330000,"3305 Country Bend Pl, Champaign, IL 61822",4.0,3.0,2754.0, Under Contract,https://www.zillow.com/homedetails/3305-Country-Bend-Pl-Champaign-IL-61822/3234617_zpid/,40.0798225402832,-88.30113983154297,"""If you are looking for a great layout with a first-floor master, look no further! This home warmly welcomes you with amazing curb appeal with its brick exterior and front porch. The roomy entrance is immersed in sunlight with an impressive 2-story vaulted ceiling effortlessly leading you into the open and airy living room adorned with hardwood floors, gas log fireplace, and windows to soak up the views. Positioned in the back of the living room is the grand open staircase complete with theater style floor lighting, giving the 2nd floor landing a bird's eye view of the space below. Adjacent is the dining room that boasts beautiful details with chair rails and crown molding. The generously sized master has a secluded feel, provides views of the backyard, hardwood floors, a full bathroom including a jetted tub, walk-in shower, walk-in closet, and bonus closet. As you continue through the home you will find a well-planned kitchen featuring an abundant amount of cabinets, stainless-steel appliances, desk area, half bath, laundry room, and functional bonus room that could be an office or playroom. Not to mention, a perfect breakfast nook that offers a sliding glass door entrance to the impressively sized covered porch with stunning views of the backyard and neighboring homes. This property includes 3 bedrooms on the 2nd floor with each having their own unique feature like a walk-in closet, vaulted ceiling with Palladian window, or extra nook extending the square footage, and shared full bath. Additionally, this highly functional home is rounded off nicely with a 3-car garage and unfinished basement with lots of room to grow with the convenience of rough-in plumbing for a bathroom add on. This home is truly a treasure being primely located on a cul-de-sac with walking paths and neighborhood ponds. View it today!"""
224900,"2760 J T Coffman Dr #2760, Champaign, IL 61822",3.0,3.0,1910.0, Condo for sale,https://www.zillow.com/homedetails/2760-J-T-Coffman-Dr-2760-Champaign-IL-61822/2077065515_zpid/,40.148799896240234,-88.25106048583984,"'Seller offering 6 months Condo Fees to Buyer! Enjoy carefree living in The Chateau, a beautiful condo featuring an open floor plan and 9 ft ceilings and cathedral ceilings.  Enter into the living room complete with a gas log fireplace, adjoining the dining room, overlooked by the Updated Kitchen complete with loads of cabinets, newer granite counters (includeing a raised bar area), and GE stainless appliances.  Pantry closet with BONUS closet to be used as more storage too.   The 1st floor owners suite has a private bath complete with double sinks, the upgraded tiled shower, and walk in closet.  Bedroom 2 (potential great office option) and full bath nearby.  The 2nd floor has another bedroom suite with large private bath, sitting area, and walk in closet.  Large laundry room with washer and dryer.  2 car attached garage with overhead storage. Neutral decor throughout and move in ready.  Many updates to include engineered hardwood flooring on mainl level, various light fixtures and plumbing fixtures, carpet, and those mentioned above.  Perfect little patio to enjoy too.  Close by is the  Clubhouse which includes a kitchenette, fitness room, and pool access.  Monthly fees include snow removal, lawn care, ext maintenance and insurance.'"
85000,"408 N Prairie St #3, Champaign, IL 61820",1.0,1.0,663.0, Condo for sale,https://www.zillow.com/homedetails/408-N-Prairie-St-3-Champaign-IL-61820/2077445882_zpid/,40.11930465698242,-88.24848937988281,"'Freshly remodeled unit inside quaint Cooperative building near downtown Champaign. Refinished hardwood floors run through the spacious living room, dining room and bedroom. The galley kitchen boasts new vinyl plank flooring and upper cabinets as well as brand new stainless steel fridge and oven. The kitchen also includes a rolling dishwasher. Other updates include new paint throughout the entire unit and a new vanity and toilet in the bathroom. This first floor unit is only a few stairs from the front and rear entrances allowing easy access to a 1 car garage and basement laundry and storage facilities.'"
245000,"404 Krebs Dr, Champaign, IL 61822",3.0,3.0,2082.0, Under Contract,https://www.zillow.com/homedetails/404-Krebs-Dr-Champaign-IL-61822/72589703_zpid/,40.153900146484375,-88.25119018554688,"'Very well maintained home in North Champaign.  This home features a spacious upgraded kitchen and living area, covered back porch, and separate office area.  Upstairs you will find 3 bedrooms and a huge loft area.  Plenty of room for entertaining in this home.'"
320000,"107 N Elm St APT 106, Champaign, IL 61820",2.0,2.0,1093.0, Condo for sale,https://www.zillow.com/homedetails/107-N-Elm-St-APT-106-Champaign-IL-61820/2077394875_zpid/,40.11634063720703,-88.25028991699219,"'STELLAR first floor condo with complete remodel in 2019 in coveted Park Place Condos!  A sophisticated, open design, the owners reconfigured the entire living area with ease of entertaining and comfortable living in mind. Custom kitchen with sleek cabinets, granite countertops and sink, touch faucet and all new appliances.  Life Proof hardwood floors throughout living area. Lots of light from the new Pella sliding doors which welcome you to the private covered patio (with tile) and the 12 X 10 deck. Each bedroom also features access to the second private patio and deck complete with a hot tub! A private courtyard with luscious greens is situated in the middle of the complex.  This building also offers these other superb amenities: gracious lobby, garage parking (2 spots are include with this unit), storage , in unit laundry and two elevators.  Located across from Westside Park and blocks from Downtown Champaign, this condo complex is the one you will want to call home! Park Place is a secure building with superb amenities: gracious lobby, extensive interior courtyard, garage parking and storage unit, in unit laundry and two elevators. The monthly assessment covers on site maintenance, manager, landscaping, snow removal, exterior insurance, water, sewer, trash, and recycling.'"
169900,"1511 Stonebluff Ct #0, Champaign, IL 61822",3.0,2.0,1583.0, Under Contract,https://www.zillow.com/homedetails/1511-Stonebluff-Ct-0-Champaign-IL-61822/2076860815_zpid/,40.13325881958008,-88.30294799804688,"'You will feel right at home in this stunning zerolot in the Boulder Ridge subdivision! The bold and striking exterior pairs well with the low maintenance landscaping, drawing you inside to a grand and open floor plan. Through the front door is a foyer with convenient vinyl tile flooring that flows into a gorgeous kitchen with warm wood cabinetry, neutral counters, passthrough with seating, and a pantry closet. Enjoy the convenience of the attached breakfast nook or entertain guests in the dining space that flows into the bright and spacious living room. Relaxing in the living room is easy thanks to a cozy gas log fireplace, tall ceilings, and sliding glass doors that lead to a covered patio space overlooking the backyard. The master suite is spa-like thanks to a dramatic lighted tray ceiling, bay window, impressive walk-in closet, and en suite with dual sinks and a walk-in shower. An updated full bath, two spacious bedrooms with great storage, and a large laundry room with access to the 2-car garage round out the home. This place will check off every box on your wish list so check it out today!'"
94900,"515 N Fair St, Champaign, IL 61821",3.0,1.0,890.0, Under Contract,https://www.zillow.com/homedetails/515-N-Fair-St-Champaign-IL-61821/3222266_zpid/,40.12131881713867,-88.27281188964844,"'Cute bungalow with 2 Spacious Bedrooms, and a 3rd bedroom/office that has access to the back screened porch and exterior patio for  outdoor living. Overhead lighting throughout. 1 car garage shelters backyard to create secluded outdoor space. Low traffic street and popular neighborhood near Hubers and several parks.  Updates include several windows, chimney and roof-2007 (warranty transfers to new owners).'"
439900,"1618 Congressional Way, Champaign, IL 61822",2.0,3.0,3102.0, House for sale,https://www.zillow.com/homedetails/1618-Congressional-Way-Champaign-IL-61822/145633259_zpid/,40.066280364990234,-88.2745361328125,"""This house is a must-see, this stunning home at Liberty on The Lakes Subdivision has so much to offer! The gorgeous kitchen offers cabinets with pull-out features and soft-closing doors, as well as quartz countertops and a custom spice rack! The living area boasts a beautiful fireplace, skylights and vaulted ceilings. There is a main floor master bedroom with a large walk-in closet, and a full master bath that includes a walk-in shower. Hardwood throughout most of the home. There is a full finished basement with two additional bedrooms and a full bathroom with a tiled walk-in shower. The extra upstairs bathroom has a tub/shower as well! A few extras include epoxy finish on the garage floor, and a sunroom with vaulted ceilings with beams, and an additional fireplace. The backyard has a lovely patio that looks out onto the lake! Don't miss out, take a look at this one of a kind home today!"""
145000,"702 Bardeen Ln, Champaign, IL 61822",2.0,2.0,1195.0, Under Contract,https://www.zillow.com/homedetails/702-Bardeen-Ln-Champaign-IL-61822/65290913_zpid/,40.152278900146484,-88.25531768798828,'Sold in the private network!'
85900,"2605 Heritage Dr, Champaign, IL 61822",2.0,1.0,880.0, Townhouse for sale,https://www.zillow.com/homedetails/2605-Heritage-Dr-Champaign-IL-61822/3221795_zpid/,40.1251220703125,-88.28948974609375,"'Move into a headache-free living condo, and enjoy it.  This is a 2-bedroom, 1-bath and 2-car garage condo with new siding located in the popular Parkland Ridge Subdivision.  Large living room features wood burning fireplace, large bright and sunny window with cathedral ceiling, and a nice size kitchen and utility room. This end unit has large yard on the side. The association fee, $160 monthly, includes exterior building insurance and maintenance, lawn care, snow removal and trash collection service.  It is also close to a large park with a pond, bus line, college, shopping and interstate access.'"
269900,"3611 W Bloomington Rd, Champaign, IL 61822",3.0,2.0,1440.0, Under Contract,https://www.zillow.com/homedetails/3611-W-Bloomington-Rd-Champaign-IL-61822/3201980_zpid/,40.15549850463867,-88.30628967285156,"'Enjoy a lovely country setting with a convenient Champaign location.... This fantastic 3BR/2BA brick ranch is sitting on 4.37 acres within just 5 miles of Downtown Champaign AND Mahomet!  This home offers a large living space, separate dining area and a kitchen with tons cabinet space for all your necessities. Enjoy 3 bedrooms and 2 full baths as well as a separate laundry room. A full unfinished basement allows for endless possibilities. The partially fenced backyard has a patio, 2nd detached garage and garden shed. This parcel is also conveniently zoned as I-1 Light Industrial, allowing for a business to be run on the property. Conveniently located within minutes of N Prospect shopping and the I74.'"
34800,"407 Wallace Ave, Champaign, IL 61822",3.0,1.0,840.0, Off market: Zestimate,https://www.zillow.com/homedetails/407-Wallace-Ave-Champaign-IL-61822/3213150_zpid/,40.14332962036133,-88.23284149169922,"'OLDER THREE BEDROOM, ONE FULL BATHROOM HOME WITH LIVING ROOM, DINING ROOM, KITCHEN, 8 x 14 ENCLOSED FRONT PORCH AND SMALL STORAGE AREA AT THE REAR.  ONE CAR  DETACHED GARAGE.  BEDROOMS, LIVING AND DINING ROOMS ALL HAVE  HARDWOOD FLOORING, KITCHEN HAS NEWER VINYL FLOORING.NEWER WINDOWS AND SCREENS. FULL BASEMENT WITH ENTRANCE OFF THE KITCHEN. NEW SUMP PUMP INSTALLED IN BASEMENT SPRING OF 2019,   REFRIGERATOR AND GAS RANGE INCLUDED, HOME AND APPLIANCES SOLD IN THE ""AS IS"" CONDITION, FRESHLY PAINTED THIS SPRING,  GRAVEL DRIVEWAY, LOT IS 100 X 132 DEEP. WOULD MAKE GOOD RENTAL/INVESTMENT PROPERTY. CURRENTLY RENTED ON A MONTH TO MONTH BASIS. EASY ACCESS TO SHOPPING MALL AND EATING FACILITIES AS WELL AS PUBLIC TRANSPORTATION..OWNER IS ANXIOUS TO SELL AND WILL LOOK AT ALL OFFERS WITH PROOF OF FUNDING..'"
145900,"1103 W Springfield Ave, Champaign, IL 61821",2.0,2.0,945.0, Under Contract,https://www.zillow.com/homedetails/1103-W-Springfield-Ave-Champaign-IL-61821/3226919_zpid/,40.11244583129883,-88.26295471191406,"'Great location, Real Brick Two level newly remodeled single family house on Springfield Ave. Total living area is over 1800 sq ft. The kitchen and two full bathrooms were completely remodeled. All appliances are brand new in the kitchen and two full bathrooms. Two brand new entry doors and storm doors, HVAC new in 2020, roof and windows installed within the last 6 or7 years.   On The main level, there are two bedrooms ,a full bathroom, a living room and a brand new kitchen. Wood flooring throughout the  main level. Tile flooring in the kitchen. On the lower level, one addition room with a closet and a remodeled full bathroom, a family room with a wood burning fireplace and a large laundry room. Tile flooring throughout the entire lower level.   One car detached garage. Fenced good sized backyard. Covered front concrete porch with excellent view of the street.   This newly remodeled 3 bedrooms and 2 full bathrooms is waiting for new owner to move in.'"
189900,"301 N Neil St APT 606, Champaign, IL 61820",1.0,1.0,815.0, Condo for sale,https://www.zillow.com/homedetails/301-N-Neil-St-APT-606-Champaign-IL-61820/111936584_zpid/,40.118263244628906,-88.24369812011719,"'Outdoor Entertaining ROCKS in this Stunning and Upscale, 6th floor condo in Premier M2 Building.  Enjoy restaurants to live entertainment, and all of the amenities of living in the heart of downtown Champaign.   Security is Key with an elevator that takes you to your condo.   Features an open floor plan with an eat-in-kitchen that includes all appliances and a breakfast bar.  The living room overlooks the spacious outdoor living space with western sunsets. This is an end unit so only one neighbor too.   One bedroom that adjoins a walk-in-closet complete with a stackable washer and dryer and a full bathroom that adjoins.  Parking is arranged through the management company.  Hunter Douglas window treatments throughout.  Current owner does NOT have a homeowner exemption due to it being a 2nd home.  Estimated approx $1000 less based on comparable properties that are owner occuppied.'"
124900,"3770 Thornhill Dr #3770, Champaign, IL 61822",2.0,2.0,1250.0, Under Contract,https://www.zillow.com/homedetails/3770-Thornhill-Dr-3770-Champaign-IL-61822/2075418459_zpid/,40.107364654541016,-88.30786895751953,"""Upper level unit with private entrance from attached garage.  This unit offers beautiful views of commons area and clubhouse.  Vaulted ceilings and open concept gives that big space feel with large kitchen, dining area and living room.  Entertaining or not, you will have the space here to relax by the fireplace or have a great party when we are safe to make that happen.  2 Spacious bedrooms and 2 full bathrooms give a great way to have a live and work at home lifestyle.   Laundry space in the hallway. This home has been painted recently and ready for it's new owners to move right in."""
173000,"301 N Neil St APT 905, Champaign, IL 61820",1.0,1.0,686.0, Condo for sale,https://www.zillow.com/homedetails/301-N-Neil-St-APT-905-Champaign-IL-61820/2074325405_zpid/,40.118263244628906,-88.24369812011719,"""Downtown upscale living at it's finest!  Now you can reside on the 9th floor in the prestigious M2 Building right in the heart of Champaign. This corner condo is one to see with views in two different directions. Featuring an open concept with big windows offering lots of natural light as well as views of the sunset. Galley kitchen with bar offers great functionality and is adorned with granite countertops and stainless steel appliances. Laundry is located right in your condo for convenience.  Secured building offers peace of mind."""
122500,"2108 Sunview Dr #2108, Champaign, IL 61821",2.0,2.0,1246.0, Condo for sale,https://www.zillow.com/homedetails/2108-Sunview-Dr-2108-Champaign-IL-61821/2076824488_zpid/,40.0899772644043,-88.27567291259766,"'Welcome to the best view on the lake! This 2nd story condo features view of Lake Devonshire from both bedrooms and the living room sliding glass door and balcony. The floor plan opens into the great room with cathedral ceiling and fireplace. The larger bedroom features a walk-in closet and en suite bathroom. The one-car garage is directly attached to the unit via a back stairway. The Sunview Condominiums are conveniently located near neighborhood walking paths, shopping, and schools. See 3D virtual tour and HD photo gallery!'"
775000,"4004 Lakepoint Rd, Champaign, IL 61822",3.0,4.0,3936.0, House for sale,https://www.zillow.com/homedetails/4004-Lakepoint-Rd-Champaign-IL-61822/3198264_zpid/,40.09031677246094,-88.31026458740234,"'Absolutely exquisite Country French home on exclusive Lake Point Dr. with panoramic views of the golf course and nearby lake.   Natural light floods this sprawling 1.5 story home and welcomes you to discover the fine finishes that include beautiful hardwood floors, wood-beamed ceiling, granite countertops, and so much more!   Bountiful living spaces including the vaulted living room with floor to ceiling stone front fireplace, huge family room offering a beamed ceiling, fireplace flanked by built-ins, endless views plus a cozy sitting area adjacent.  The bright & beautiful oversized kitchen is every chefs dream.  Continue the entertaining or every day living in the rec room with wet bar and full bath in the basement.  Retire to the second-floor master suite with walk-in closet and full ensuite bath.  Two additional bedrooms and full bath complete the upper level.  Endless views from the back paver patio, beautifully landscaped and ready for you to move right in!'"
343000,"2412 Prairieridge Pl, Champaign, IL 61822",3.0,4.0,2180.0, Under Contract,https://www.zillow.com/homedetails/2412-Prairieridge-Pl-Champaign-IL-61822/65278261_zpid/,40.08359909057617,-88.29840087890625,"""Located in a cul-de-sac in popular Robeson West you'll find this immaculate, like-new, custom built, split-bedroom ranch. The main level features two living spaces, a gorgeous kitchen with a breakfast nook and additional seating at the bar, separate dining room, two spacious bedrooms and an immaculate bath featuring double sinks, large soaking tub and separate walk-in shower. Other features include hardwood floors, stone fireplace, and a fenced in backyard. Finished basement offers additional living space, plenty of storage, and a guest bedroom complete with a full bath. The neighborhood has great amenities such as extra visitor parking, walking paths, parks and ponds for all to enjoy. Conveniently located within walking distance of many shops and restaurants, and just minutes from I-57. Quarterly Association Fee covers snow removal, mowing, trash and common area and lake maintenance. Current Property taxes were based on assessed value of $410,000. Property taxes were appealed and new assessed value is $360,000 for 2019 taxes."""
261900,"1610 Oak Park Dr, Champaign, IL 61822",4.0,3.0,2670.0, Under Contract,https://www.zillow.com/homedetails/1610-Oak-Park-Dr-Champaign-IL-61822/3198025_zpid/,40.097740173339844,-88.30276489257812,"""This property is a place so special and alluring that you will always feel like it is your own private retreat.  Situated on a spectacular .42 acre lot, with an above ground pool, fire pit, garden beds beyond the fence, and space that feels like a soccer field, there is never ending outdoor fun. The inside is just as impressive as this kitchen with an abundance of prep space has so much room for everyone to gather.  Living room, family room, dining room,  flex room, an oversized mudroom/pantry for all the extras and a full bath make up the first floor.  Such a functional home with space for everyone to have home offices and classrooms.  Enjoy the real wood burning fireplace helping to take the edge off on cool winter nights. A true favorite of the sellers is the charming laundry room filled with cabinets for more storage. It is found on the upper level along with the generous sized master suite with a walk in closet and three more bedrooms.  All three bathrooms have new fixtures.  Winter projects can be done with comfort in the heated garage and the garden shed holds the riding mower and garden tools.  New quartz kitchen counter tops will be coming soon, but buyer may want to pick their color.  Don't miss the opportunity to own this home where comfort and relaxation have been perfected. Outdoor living is in high demand and low county taxes too. Guiding you Home!"""
699000,"1809 Mullikin Dr, Champaign, IL 61822",6.0,5.0,4253.0, House for sale,https://www.zillow.com/homedetails/1809-Mullikin-Dr-Champaign-IL-61822/65292567_zpid/,40.0927734375,-88.32312774658203,"'Beautifully appointed home with an abundance of amenities. The  floor to ceiling stone fireplace, stunning custom crown molding, and gleaming hardwood floors welcome you to this one of a kind home situated on a large lot in Trails at Brittany. The light filled first floor features the gourmet eat in kitchen, formal dining and living area, and a sun room leading to the main level deck. With over 6000 square feet of comfortable living this retreat features two master suites on each level with fully appointed master baths. Three more bedrooms on the upper level all with walk in closets. Phenomenal walk out basement has another family room, wet bar, rec room, study and 6th bedroom with the 4th full bath. The well designed  private backyard oasis is filled with tons of  fun! Low maintenance fiberglass in ground pool, slide, gazebo, play structure with the expansive patio all fully fenced. The circular drive will have ample parking for your guests. This home is handicap accessible with an elevator lift in the garage along with the first floor bedroom suite. Come see for yourself.  Guiding you Home!'"
115000,"2904 W William St, Champaign, IL 61821",5.0,2.0,1061.0, Under Contract,https://www.zillow.com/homedetails/2904-W-William-St-Champaign-IL-61821/3228230_zpid/,40.10621643066406,-88.29391479492188,"'Investors Special! Split Level 2161 Sq. Ft! 5 bedrooms, 2 baths, New Furnace and AC 2020, New Sewer Line from house to Main 2020, New Carpet, Stainless Appliances, New Vinyl Plank Flooring in Kitchen, Most Windows Updated, Master Bed with Walk-In Closet, Wood Burning Fireplace in Lower Level and 9 X 24 Unfinished Area in Lower Level for additional Storage or Workshop with Outside Entrance, HOUSE BEING SOLD AS IS!!'"
425000,"4404 Curtis Meadow Dr, Champaign, IL 61822",5.0,4.0,3286.0, Under Contract,https://www.zillow.com/homedetails/4404-Curtis-Meadow-Dr-Champaign-IL-61822/3197521_zpid/,40.09721755981445,-88.31819915771484,"'Impressive Cape Cod designed with a generously sized main level including a tremendous master suite.  Located on an extensive property in The Trails at Brittany, this home features 5 bedrooms and a second floor en-suite.  The upgraded kitchen is spectacular with quartz counters and island, newer stainless-steel appliances, and designer light fixtures.  The sun filled breakfast area extends into the kitchen.  Formal living and dining rooms could substitute as office/zoom room.  Second floor is comprised of 4 bedrooms and 2 baths.  Mostly finished basement offers second family/rec room and more.  Extensive deck and separate patio surround the back of the house.  Immediate possession.'"
329900,"2013 S Duncan Rd #2013, Champaign, IL 61822",3.0,2.0,2344.0, Condo for sale,https://www.zillow.com/homedetails/2013-S-Duncan-Rd-2013-Champaign-IL-61822/2079193406_zpid/,40.09101104736328,-88.29537963867188,"'Brand new roof, October 2020! Plush condo on the golf course! Enjoy overlooking the beauty of Lincolnshire Fields Golf Course outside your window. One story condo has all the amenities for maintenance free, upscale living. Open dining and living room allows entertaining on a large scale. The designer decor features plush carpet, cherry hardwood floors, floor to ceiling stone fireplace, crown molding & exquisite lighting. Stunning kitchen with hickory custom cabinetry, beautiful glass back splash, granite counter tops, stainless steel appliances & a breakfast bar that opens to a family room. The ""flex"" room can be used as an office, workout room or sitting room and overlooks the course. The master suite features 3 closets with attached master bath, custom tile shower and beautiful tile floors. The two car garage has epoxy floor covering and don\'t miss the Rinnai on demand water heater.  Spend your life living instead of doing.  Turnkey condo in a prime location!'"
319900,"4308 Creston Dr, Champaign, IL 61822",4.0,4.0,2399.0, Under Contract,https://www.zillow.com/homedetails/4308-Creston-Dr-Champaign-IL-61822/3197639_zpid/,40.08977127075195,-88.31767272949219,"'Attractive 2-Story home in Ironwood Subdivision.  Beautiful hardwood flooring greets you at the entry and flows throughout the main level.  The wonderful open concept floor plan offers a large family room with a cozy wood burning fireplace, a kitchen with an abundance of cabinetry, a center island with granite counter tops, and all stainless steel appliances stay.  Entertainment and fun is a must on the huge deck in the backyard.  The second floor offers four generous sized bedrooms including a large master suite with jacuzzi tub, walk in shower, and walk in closet.  The basement is finished and offers a spacious recreation room, a bonus room, and a full bathroom.  The landscaping is tidy and well maintained.  The roof is newer 2015.  Enjoy the short commute to Carle at The Fields, YMCA, U of I, and the Interstate.  This home is a 1 owner and is in pristine condition.  Come take a look and make it yours!'"
89900,"411 W Bradley Ave, Champaign, IL 61820",1.0,1.0,720.0, Under Contract,https://www.zillow.com/homedetails/411-W-Bradley-Ave-Champaign-IL-61820/3224244_zpid/,40.126956939697266,-88.24972534179688,"'Cute as a button and meticulously maintained! Seller has gone through this home in fine detail upgrading and refinishing every inch to bring it to pristine condition! Fresh paint inside and out, new garage door and opener, new front and back porch, new subway tile backsplash, refinished countertops, freshly painted cabinets, remodeled bathroom, new vinyl plank flooring and carpeting, original hardwood floors were refinished, restored original hardware, new basement steps, all new water supply lines, new thermostat. Huge fully fenced backyard with flowering vines, 1.5 detached garage with work bench and storage loft. Offers an inviting enclosed sunporch on the front of the home, as well as a large mudroom off the back of the home. Bright and clean partial basement offers plenty of additional space. Furnace and hot water heater new on 2011,  and new roof in 2012. Nothing to do but move in and relax!'"
169900,"3709 Sandstone Dr, Champaign, IL 61822",2.0,2.0,1168.0, Under Contract,https://www.zillow.com/homedetails/3709-Sandstone-Dr-Champaign-IL-61822/72592198_zpid/,40.129764556884766,-88.30724334716797,'SOLD AT LIST'
150000,"2406 Jordan Dr, Champaign, IL 61822",3.0,2.0,1300.0, Under Contract,https://www.zillow.com/homedetails/2406-Jordan-Dr-Champaign-IL-61822/3234505_zpid/,40.08271789550781,-88.2802734375,"'Well taken care of ranch, with a brand new roof, fenced in yard, Kleanrite just cleaned the carpets, comes with all appliances, Refrigerator, Stove, Dishwasher, Washer and Dryer, extra storage shelves in the garage that is extra deep.  You will fall in love with this home.'"
